Section676,Section798,Section715,Section835,Section714,Section719,Section718,Section3817,Section3934,Section3813,Section1235,Section3776,Section3778,Section791,Section3410,Section4586,Section394,Section3098,Section674,Section4186,Section397,Section4463,Section1230,Section700,Section3270,Section789,Section786,Section308,Section306,Section708,Section4634,Section3787,Section1401,Section781,Section3783,Section382,Section4473,Section3780,Section785,Section4233,Section540,Section783,Section975,Section852,Section698,Section732,Section737,Section738,Section4092,Section3836,Section3838,Section4129,Section1257,Section1132,Section4127,Section4126,Section3670,Section333,Section697,Section1250,Section730,Section695,Section970,Section3291,Section4141,Section1270,Section325,Section3847,Section3843,Section4139,Section4532,Section4135,Section4137,Section4016,Section3840,Section1421,Section322,Section4131,Section2350,Section4133,Section1281,Section754,Section999,Section758,Section4669,Section351,Section3695,Section4025,Section3175,Section4142,Section752,Section477,Section4145,Section349,Section1292,Section748,Section3748,Section3622,Section3985,Section3746,Section1842,Section583,Section740,Section584,Section1284,Section1285,Section778,Section379,Section775,Section776,Section779,Section537,Section1219,Section3915,Section4327,Section3757,Section4724,Section2782,Section1176,Section3750,Section4047,Section3753,Section4049,Section1212,Section652,Section2261,Section1172,Section2262,Section774,Section1294,Section4288,Section496,Section3353,Section2781,Section4166,Section768,Section3807,Section3806,Section3927,Section3644,Section4334,Section363,Section3367,Section367,Section760,Section640
66,62,50,75,34,48,27,10,20,11,85,11,11,27,20,4,20,94,20,20,94,33,42,53,19,28,94,54,94,94,17,5,19,94,9,15,57,7,44,94,43,94,24,63,12,5,21,49,20,6,11,11,27,12,22,10,20,29,33,5,27,19,48,20,11,94,94,17,20,11,19,11,20,94,11,20,20,20,24,20,9,43,38,83,86,16,19,20,26,20,40,76,20,20,2,94,20,26,38,20,21,51,14,10,22,4,95,19,11,83,56,10,8,11,85,11,20,94,4,11,18,11,20,60,94,16,5,19,44,10,20,33,20,56,20,36,9,11,94,20,20,20,10,94,56,20
68,94,91,67,42,46,94,11,20,11,88,11,9,36,20,5,20,53,20,19,94,33,38,23,20,20,76,54,11,94,12,11,23,33,12,34,13,11,50,94,30,94,27,71,7,28,94,54,19,20,8,11,23,17,22,11,19,27,94,7,41,17,47,17,11,44,94,13,20,11,19,11,20,26,8,20,10,19,11,19,4,94,78,94,86,4,20,20,60,19,68,69,20,11,27,24,12,37,31,17,42,28,40,9,36,9,53,20,28,49,58,7,5,19,24,8,20,94,37,9,23,10,19,62,79,14,62,19,44,94,20,24,15,18,20,52,15,16,94,19,14,20,17,94,46,20
94,46,52,67,64,50,16,11,9,11,86,11,13,22,14,20,20,89,20,20,94,25,16,29,19,19,94,54,19,63,13,11,22,94,11,40,6,11,45,61,37,68,14,63,13,68,94,54,20,20,9,9,20,23,22,11,20,29,32,8,94,16,34,19,6,94,59,20,20,11,20,9,20,91,11,20,20,19,16,19,11,94,73,94,20,9,19,20,27,7,62,94,20,12,24,19,15,94,38,14,22,51,14,9,36,13,57,19,13,90,42,25,30,18,77,8,20,94,37,11,28,15,19,69,94,16,57,20,11,30,17,22,10,57,20,53,12,11,94,20,12,20,7,94,60,19
72,63,90,32,29,88,94,11,20,11,94,12,9,36,20,20,20,29,20,20,94,29,94,19,20,28,94,33,94,94,17,9,24,94,11,33,15,11,40,94,8,94,32,63,8,58,21,54,20,20,8,11,26,20,22,11,20,30,33,7,43,19,9,19,5,94,94,12,20,11,20,9,20,94,11,20,20,22,16,19,28,45,68,51,86,17,20,20,33,18,57,76,19,14,28,21,10,26,38,13,22,51,13,14,36,13,52,20,28,75,69,10,1,20,94,8,19,21,32,34,24,3,14,52,94,33,22,20,44,31,20,30,19,38,20,63,12,11,94,20,20,8,6,11,16,15
94,94,94,70,37,46,29,7,20,8,94,11,11,27,14,20,20,94,20,20,66,25,1,94,19,28,94,54,8,52,17,11,7,32,10,18,57,7,94,41,27,52,20,64,13,89,26,54,20,5,9,11,94,41,22,11,20,30,94,4,58,17,7,19,5,94,94,19,20,10,20,11,20,94,11,19,10,20,12,14,9,43,77,70,38,9,20,20,59,20,94,70,20,14,19,19,6,94,38,10,22,54,29,10,22,94,39,15,12,86,99,28,0,19,94,8,19,94,16,11,28,1,15,79,94,12,4,19,11,44,19,16,13,31,20,51,11,11,94,19,20,20,10,94,63,20
69,10,49,41,29,72,28,11,8,6,94,11,11,36,20,6,20,85,20,17,94,36,2,40,19,20,94,54,8,94,12,11,37,94,9,40,11,11,38,61,28,94,19,65,15,70,23,48,20,20,8,11,38,27,22,11,19,94,32,3,18,20,4,19,11,94,94,20,20,11,20,8,20,94,11,19,11,20,3,19,10,48,53,83,86,38,20,20,94,16,68,64,20,17,23,5,20,28,38,4,30,44,40,9,36,12,57,20,28,87,37,32,1,12,24,7,20,94,40,11,24,6,11,58,94,17,19,19,11,33,20,26,17,31,20,31,13,11,94,20,12,20,28,94,57,20
67,13,43,62,57,46,28,11,7,11,94,10,9,27,20,9,20,47,20,20,71,27,3,31,20,19,76,54,94,40,13,11,37,24,12,40,13,11,40,12,31,69,12,68,15,35,23,54,20,14,8,11,17,19,22,11,15,94,24,7,30,15,4,19,11,37,94,15,20,10,20,11,20,94,10,20,20,20,6,19,5,94,50,62,25,8,20,20,63,18,17,94,20,14,19,94,12,23,10,20,12,39,40,8,36,11,37,19,9,41,43,22,4,15,22,11,20,94,39,8,19,8,13,65,21,20,60,20,44,34,19,22,18,44,19,42,12,11,94,20,16,20,0,94,37,15
72,48,87,94,36,26,28,11,10,11,87,11,11,27,14,6,20,85,20,20,94,49,30,55,20,19,94,54,8,93,13,11,17,31,11,4,3,7,44,94,17,70,6,94,3,94,21,49,20,20,11,4,28,17,22,9,20,28,94,6,31,28,92,3,5,63,94,20,32,11,19,11,20,94,9,20,11,20,16,9,10,44,58,64,86,8,20,19,55,20,56,95,19,20,99,19,15,43,38,12,18,8,29,6,36,12,31,11,8,24,28,13,2,20,26,8,19,94,94,11,24,11,15,56,98,12,17,14,10,33,20,31,19,42,20,26,11,11,24,19,20,20,8,94,51,19
94,12,57,70,27,58,13,11,20,11,92,21,11,26,20,20,20,93,20,20,94,38,31,57,17,28,94,54,94,94,14,11,19,94,11,40,16,11,58,94,29,94,20,63,11,25,23,54,20,20,11,11,22,34,22,11,20,25,94,5,35,20,94,8,11,44,94,20,20,11,20,10,20,26,9,19,20,20,14,20,10,42,62,54,86,3,20,20,33,20,38,74,20,17,12,94,20,94,38,20,22,39,30,7,36,13,29,20,12,89,94,16,33,16,63,8,20,4,40,11,8,11,13,54,94,11,34,17,44,15,19,31,7,5,20,62,10,11,94,20,20,20,7,11,60,20
94,64,43,46,94,80,94,11,20,11,94,11,11,36,20,10,20,41,20,20,94,25,58,17,20,19,94,54,8,91,13,11,16,94,9,40,57,9,94,94,27,69,10,63,12,90,22,42,20,20,8,11,33,39,22,11,20,30,94,7,31,15,57,19,5,43,94,20,20,11,20,10,20,26,11,17,6,20,24,23,8,94,80,94,86,11,20,20,32,19,57,70,20,11,28,21,15,94,38,20,27,38,29,6,19,94,94,20,28,92,35,28,27,21,56,9,20,94,45,11,28,11,19,60,94,13,38,20,44,32,20,27,20,18,20,58,10,11,94,20,13,20,28,94,59,20
43,63,94,58,26,70,28,11,5,5,94,9,11,36,20,11,20,63,20,20,94,34,94,29,51,20,94,54,8,92,11,11,36,23,11,40,57,8,45,94,24,70,27,63,15,91,23,45,20,16,8,14,31,32,22,11,19,94,14,6,48,17,48,19,11,45,94,20,19,11,20,8,20,96,11,15,10,20,3,21,10,54,52,59,30,2,20,20,44,14,94,68,20,17,89,6,15,40,38,14,24,35,28,11,36,12,40,16,11,49,58,34,15,20,94,11,19,94,31,11,21,11,20,74,79,11,21,23,44,28,19,19,12,94,19,71,12,11,9,19,12,20,7,94,79,20
94,94,45,70,28,78,11,11,5,11,29,11,10,27,20,20,20,83,20,20,94,28,12,46,19,19,94,54,94,50,11,11,19,94,11,24,57,7,94,94,16,94,15,64,11,91,25,54,20,20,8,10,22,35,22,11,20,29,94,6,44,20,50,19,4,53,94,19,20,11,19,11,20,91,10,20,20,15,3,12,6,94,41,94,86,17,20,20,30,20,12,70,20,12,111,23,20,94,38,10,23,30,40,11,36,12,27,20,23,81,49,15,27,20,89,9,19,94,33,11,22,10,12,64,94,12,20,19,44,37,20,25,19,39,20,69,12,11,94,20,12,20,18,94,33,20
69,29,94,69,37,54,29,10,3,11,70,11,10,36,20,4,20,62,20,19,94,33,9,8,20,16,94,54,8,94,14,11,14,32,11,40,8,11,47,63,52,61,28,64,19,91,23,49,16,20,11,8,24,36,22,20,20,94,33,7,33,18,24,19,6,94,94,17,20,11,20,11,20,94,11,20,11,20,24,20,8,94,80,94,27,38,20,20,38,6,94,68,20,14,47,19,14,97,31,15,21,39,11,9,36,13,35,22,15,94,59,29,4,17,23,11,19,94,33,11,23,9,19,63,99,94,59,11,44,30,20,94,18,35,20,70,10,11,94,18,19,20,11,94,89,20
68,53,46,75,26,54,30,11,8,11,94,11,11,36,20,7,20,53,19,20,94,37,1,30,20,20,94,35,20,94,12,11,17,94,11,30,11,11,45,94,28,94,18,64,12,92,8,30,20,20,9,10,26,30,22,11,13,30,33,5,49,15,3,19,11,94,56,20,20,11,20,11,20,89,11,20,20,19,7,19,11,94,44,94,38,6,20,20,94,12,11,94,19,11,87,20,20,10,38,20,22,43,34,13,36,10,94,16,11,92,49,27,1,20,18,8,19,17,24,11,24,1,7,75,22,10,61,17,44,23,20,27,20,55,20,47,12,11,94,20,11,20,6,94,78,20
94,63,52,66,94,55,94,11,3,11,94,11,11,36,14,11,20,81,20,20,94,27,94,31,20,19,94,54,94,67,11,11,94,14,11,18,4,7,94,61,16,60,20,63,14,29,23,49,20,19,8,11,25,13,22,9,17,94,94,8,53,19,11,19,6,45,94,20,19,11,33,11,20,25,10,20,20,19,16,19,12,94,53,37,25,8,20,20,20,8,94,94,20,14,32,94,4,14,38,13,24,52,40,6,22,13,43,19,7,87,33,21,4,14,31,9,20,94,39,11,23,8,19,64,94,15,11,20,11,34,20,26,13,17,20,29,11,11,94,19,16,20,9,94,35,20
71,94,27,81,25,78,13,11,20,11,94,11,11,36,20,17,20,82,19,20,39,38,57,35,20,17,94,54,8,94,11,11,94,16,12,40,2,7,47,94,32,65,19,64,20,94,25,54,20,20,8,10,13,30,22,11,20,94,34,4,34,17,40,20,4,27,94,16,20,11,19,11,20,25,10,20,10,20,15,20,15,46,60,24,86,19,20,19,31,5,94,78,20,12,29,19,1,50,38,12,25,20,29,13,36,10,60,20,11,51,94,28,18,195,35,9,19,94,50,8,9,9,17,56,68,9,48,16,44,94,19,26,18,35,19,58,13,11,24,19,20,20,7,94,65,20
71,46,29,38,57,60,94,11,10,11,94,11,21,36,20,20,20,93,20,20,94,30,57,57,19,21,59,54,94,80,11,11,17,23,12,40,3,11,41,94,26,65,12,71,11,20,94,49,20,19,8,11,25,28,22,11,20,29,33,8,33,17,51,17,5,61,94,20,20,11,19,11,20,94,11,20,20,11,18,14,11,35,54,83,31,22,20,20,31,20,57,77,20,10,20,20,3,35,38,10,21,38,30,8,36,11,48,20,11,88,30,26,26,16,63,9,19,94,16,11,22,11,19,59,56,14,58,19,44,35,20,27,18,38,20,50,11,11,94,19,20,20,7,94,37,20
70,61,50,44,28,35,94,10,9,11,32,11,10,36,19,20,20,36,20,20,94,29,42,55,19,28,94,54,8,87,27,11,18,94,12,12,57,11,38,60,17,67,14,63,12,53,24,54,20,20,8,11,30,13,22,10,20,29,52,5,40,20,55,19,6,53,94,9,14,11,19,11,20,99,11,15,10,20,3,20,11,94,40,86,26,12,20,19,29,20,62,68,20,11,20,15,5,26,38,10,21,56,29,11,36,12,57,9,7,23,48,13,33,20,61,10,19,94,34,11,10,11,5,58,94,19,61,20,9,25,20,20,16,40,18,60,12,11,12,20,20,20,9,94,35,20
70,63,22,47,15,10,94,11,10,23,94,11,7,27,20,18,20,78,20,20,94,23,21,11,20,20,94,54,19,53,15,11,29,30,12,40,16,11,28,94,3,67,8,63,7,91,22,54,20,16,11,6,18,5,22,5,20,25,33,3,53,17,38,19,11,94,72,6,12,10,7,5,20,94,11,21,20,20,6,14,2,94,55,92,86,9,20,20,34,14,14,69,19,10,27,8,20,28,2,20,9,35,40,5,36,13,27,20,7,19,35,6,20,20,35,8,16,94,43,11,28,11,14,64,67,11,34,17,44,32,20,31,14,41,19,38,12,11,94,19,20,20,28,94,7,19
94,63,63,64,29,12,94,11,10,8,45,10,7,27,14,20,20,41,20,20,94,27,26,41,19,28,69,54,94,40,17,11,25,94,12,33,3,11,94,94,8,54,14,71,11,91,22,49,20,20,11,10,37,10,22,11,20,29,94,7,30,20,41,19,5,94,94,16,19,11,19,11,20,94,10,18,20,19,10,19,3,44,55,54,68,17,20,20,94,18,56,44,20,12,18,13,7,94,38,12,42,32,19,20,36,13,92,13,13,18,48,9,21,20,63,8,19,94,39,4,24,11,18,59,94,31,56,20,11,29,15,32,18,46,20,54,14,11,94,20,19,20,7,94,16,20
70,64,92,45,55,64,29,8,20,12,94,11,11,36,20,20,20,94,20,15,94,35,94,94,19,21,75,54,19,94,13,11,14,34,10,40,3,11,44,94,24,69,25,66,6,46,22,54,20,19,8,11,34,30,22,11,19,27,40,8,22,19,78,3,6,94,64,20,19,11,20,11,20,94,11,20,20,20,11,18,10,94,63,57,86,7,20,20,37,20,94,57,20,12,20,11,13,43,38,10,24,34,40,12,36,10,43,20,28,83,64,23,94,15,94,8,19,17,41,8,28,11,19,64,101,6,25,14,44,39,20,29,19,35,20,39,15,11,94,19,20,20,28,94,41,19
70,34,72,81,29,71,28,11,10,11,94,11,19,36,20,20,13,94,19,20,64,43,58,42,19,21,94,35,94,77,13,10,16,20,11,22,9,7,48,94,34,68,11,72,7,59,13,54,20,20,11,11,31,19,22,11,20,29,34,7,9,20,51,20,5,62,94,19,20,11,20,9,20,94,11,20,20,20,3,16,9,44,53,87,23,21,20,20,20,5,59,77,7,16,18,12,10,29,38,14,23,21,40,11,36,13,50,20,28,68,61,31,30,14,73,9,19,94,15,11,23,11,18,54,32,10,20,14,44,32,20,32,16,45,20,36,11,11,94,19,20,20,28,94,56,20
94,32,32,39,59,73,30,11,20,11,84,12,11,27,14,20,20,74,20,20,94,27,31,49,19,20,75,54,12,44,14,10,8,94,10,10,3,8,94,94,23,55,8,59,11,91,22,54,20,20,11,4,31,28,22,11,20,23,94,7,37,19,43,17,6,49,63,18,19,11,20,9,19,40,11,15,11,20,11,14,8,43,66,65,68,22,20,20,25,20,7,93,20,13,9,19,13,30,38,12,8,6,29,6,36,9,15,15,11,65,31,14,27,14,78,9,20,17,38,8,23,11,17,58,94,14,19,14,14,22,19,33,20,55,20,65,12,11,94,20,20,20,8,14,55,20
70,64,94,22,29,60,14,11,9,11,94,11,11,36,20,19,20,79,20,19,94,34,94,28,19,19,75,54,94,77,12,11,20,94,11,40,21,10,47,94,9,69,20,67,12,94,21,54,20,19,9,11,18,10,22,11,19,32,32,5,35,17,45,20,11,94,94,6,17,11,20,8,20,94,10,17,20,20,11,19,9,35,40,60,86,6,20,20,15,20,57,94,18,12,23,20,20,29,38,20,22,40,40,11,22,13,42,20,28,73,51,7,21,20,94,8,19,25,49,11,24,11,20,94,94,13,33,20,44,27,18,23,10,8,20,94,11,11,94,20,19,8,28,94,12,19
71,63,86,59,31,88,94,11,4,11,22,9,11,36,20,18,20,85,20,20,66,35,14,42,13,18,76,54,12,94,13,11,17,24,12,40,20,11,49,43,29,94,16,68,9,40,21,54,20,20,11,11,29,34,22,11,20,29,33,7,34,15,37,17,11,51,94,20,20,11,20,9,20,69,11,20,5,16,10,20,12,45,63,84,86,4,20,19,34,20,18,93,20,11,23,20,12,28,38,20,23,39,24,8,36,13,57,19,12,68,59,26,12,16,18,9,19,94,38,8,14,10,15,57,70,15,61,20,44,18,20,33,13,16,20,66,12,11,94,20,20,20,7,94,47,18
94,56,48,82,31,50,94,11,7,11,94,11,11,20,14,9,20,49,20,20,94,94,94,32,20,21,94,37,94,90,15,9,23,40,12,40,18,11,94,94,23,67,13,60,10,38,18,54,20,20,8,11,36,18,22,11,20,31,94,5,35,20,63,17,5,94,94,20,20,11,20,11,20,94,10,19,20,20,16,15,8,94,65,84,86,18,20,20,58,19,61,41,17,15,18,21,13,94,38,15,22,37,34,6,36,11,30,11,16,88,46,25,10,19,18,8,19,94,39,11,24,10,19,58,94,18,61,19,11,32,20,25,16,41,20,46,13,14,23,19,13,20,7,94,46,20
71,94,94,78,35,51,28,10,4,11,80,11,11,36,14,20,20,88,20,20,94,27,18,37,19,19,76,36,94,94,12,11,18,31,10,30,10,7,33,62,30,68,10,65,12,24,94,54,20,14,11,11,29,26,22,11,20,29,40,3,33,13,47,19,7,53,94,16,20,14,19,11,20,72,11,20,20,20,16,11,9,94,49,69,86,10,20,20,56,20,94,70,18,17,10,21,12,53,38,20,23,47,30,11,36,13,46,20,11,85,32,28,23,16,38,8,20,25,11,8,23,11,9,64,94,21,9,20,9,39,19,14,20,32,20,71,13,11,94,20,20,6,8,94,43,20
67,38,41,77,30,66,94,10,7,11,89,11,11,36,20,20,20,80,20,20,50,27,59,32,16,28,94,54,10,93,27,11,17,26,12,40,13,11,41,48,6,68,23,63,11,59,23,54,19,11,6,11,18,9,22,11,19,29,32,2,4,17,64,19,5,94,35,10,20,10,19,11,20,94,9,17,11,20,8,19,9,94,71,94,18,5,20,20,43,19,9,69,20,13,46,20,11,49,38,10,27,49,24,9,36,13,30,18,11,26,32,7,26,19,42,7,20,24,26,11,28,10,20,69,91,17,54,20,14,29,20,28,12,7,20,32,11,11,11,19,20,11,7,13,19,19
94,64,60,56,94,25,28,8,10,5,89,17,10,36,20,14,20,36,20,20,94,27,57,23,20,19,47,54,7,91,11,11,18,94,12,18,13,9,33,60,7,67,17,56,11,91,94,41,20,20,8,11,22,11,22,11,20,29,34,6,38,20,42,19,6,94,100,10,9,11,20,11,20,94,8,20,20,20,7,19,15,24,42,54,37,5,19,20,94,18,56,38,17,10,20,8,12,94,38,16,23,32,22,10,36,11,28,19,13,60,32,6,26,20,58,8,20,4,36,8,24,10,19,61,94,13,47,18,44,30,19,28,11,4,20,29,17,11,94,20,20,20,11,94,13,20
71,94,56,66,39,59,29,11,20,11,94,11,10,17,20,19,20,79,20,20,94,34,94,32,19,28,64,35,94,37,16,10,18,39,10,40,11,11,40,94,6,70,40,76,14,91,25,25,20,20,8,11,28,21,22,11,19,30,33,8,36,20,25,18,4,94,94,19,20,11,19,11,20,94,10,20,20,19,3,19,8,43,45,64,67,4,20,20,36,19,57,90,20,10,21,94,6,27,30,12,22,38,15,8,36,9,39,20,10,74,94,10,22,9,54,11,20,25,38,15,24,11,19,47,94,14,49,19,44,21,20,34,13,7,20,35,10,11,94,19,22,20,28,94,50,20
80,64,94,70,68,86,28,11,20,11,87,11,11,36,20,5,20,86,20,20,94,29,10,40,20,28,94,54,8,41,27,8,17,94,14,34,14,11,37,94,27,70,24,63,12,21,22,54,20,20,8,11,22,35,22,11,20,29,32,15,29,19,29,19,6,94,94,20,20,11,20,11,20,94,11,20,11,18,10,20,11,49,66,94,86,5,20,20,41,19,58,93,20,11,23,20,18,83,38,15,22,50,29,13,36,9,82,20,28,83,54,20,4,36,29,11,20,17,40,11,28,11,19,42,95,94,56,20,44,32,19,36,20,38,20,49,12,11,94,20,10,20,6,94,61,20
94,94,94,71,32,74,27,9,8,12,90,11,11,36,14,6,20,89,20,20,94,30,57,20,20,18,94,54,7,94,12,11,15,94,11,40,5,8,47,60,30,52,25,64,11,42,94,54,20,12,9,11,26,30,22,11,20,30,51,9,32,19,29,20,8,94,94,20,20,11,20,10,20,94,11,13,11,20,14,21,8,37,88,57,17,24,20,20,32,12,58,48,7,17,17,94,20,94,38,21,42,52,14,13,22,13,62,20,9,82,56,31,9,20,24,11,20,94,26,11,28,9,9,59,94,94,39,15,11,94,19,22,15,35,20,61,12,11,94,20,19,20,4,94,52,19
94,29,62,30,32,26,28,10,9,11,29,11,10,36,20,19,18,84,20,19,94,37,33,41,19,19,94,35,19,93,11,3,16,20,8,29,13,11,54,62,13,68,14,63,16,16,12,54,20,20,11,11,36,8,22,11,20,29,34,7,19,20,44,19,6,94,60,10,22,11,20,8,20,94,10,20,10,19,5,16,3,94,42,94,86,38,20,20,22,19,94,62,19,14,5,9,15,94,38,10,10,39,30,9,36,13,61,14,14,35,30,12,15,20,26,8,20,25,38,11,24,10,7,40,94,13,57,15,44,9,19,94,17,35,15,94,13,11,94,19,20,20,8,94,35,19
70,64,92,73,36,14,28,10,8,10,69,11,9,36,20,10,20,93,20,18,94,36,31,43,20,20,94,54,8,41,12,11,14,39,12,33,21,11,52,94,4,68,17,63,11,74,22,44,20,20,8,11,28,8,22,6,20,94,35,8,21,19,37,18,11,50,94,15,20,11,20,10,20,20,9,20,10,19,10,17,6,44,58,52,86,13,20,20,39,20,94,77,20,13,21,20,15,97,31,20,19,41,30,11,36,13,69,20,11,29,42,8,9,16,24,11,20,94,37,11,17,11,26,58,95,29,56,20,11,28,19,33,17,42,20,33,12,11,94,19,19,20,28,94,29,20
70,63,69,79,28,90,28,11,8,11,94,10,10,36,14,17,20,88,20,19,94,26,7,38,20,22,94,54,8,94,11,11,24,94,11,34,7,9,40,94,42,70,15,64,15,91,22,54,20,20,8,11,20,35,22,11,21,29,51,6,24,17,8,17,6,61,94,19,20,9,19,9,20,92,11,20,9,19,6,16,9,49,36,86,86,19,20,20,32,5,68,94,20,11,26,20,6,28,38,16,23,30,13,9,36,13,19,20,21,94,46,29,19,20,22,9,19,94,33,11,9,9,14,62,94,20,48,20,44,17,19,33,17,58,20,64,12,11,94,20,15,20,17,94,88,15
94,62,95,46,94,91,28,11,20,11,94,11,9,36,20,15,20,84,20,20,65,36,52,36,19,19,94,35,94,94,12,11,17,24,11,28,17,11,51,30,29,94,23,62,15,92,94,49,20,20,8,6,38,34,22,11,20,29,33,4,8,16,34,19,11,94,94,17,20,11,20,8,20,94,10,20,20,19,10,15,9,42,68,66,86,13,19,20,36,18,94,72,18,16,35,24,20,94,31,20,24,10,40,7,22,11,35,19,17,43,94,18,3,19,26,8,20,94,37,11,7,9,12,64,94,14,59,19,44,35,19,28,19,34,20,65,10,11,94,20,18,20,11,94,54,20
59,94,88,66,25,87,27,11,20,11,94,11,11,36,14,20,20,68,19,20,94,29,58,30,19,19,73,54,94,94,13,11,17,41,12,40,9,11,44,8,18,94,15,68,9,90,94,54,20,20,11,10,21,28,22,11,19,27,40,6,17,16,38,19,11,94,94,19,19,10,20,11,20,94,10,11,20,20,8,19,9,44,43,94,86,20,19,20,51,18,44,95,20,20,22,94,12,26,38,20,24,15,18,7,36,11,49,20,11,46,94,13,32,20,44,8,19,17,40,9,28,11,9,62,68,9,59,15,11,41,17,94,13,37,20,31,11,11,9,20,19,20,6,14,33,20
94,94,92,67,94,91,29,11,1,9,94,8,11,36,14,6,20,79,20,20,94,23,14,41,20,18,94,54,8,94,13,11,8,30,11,40,17,6,94,94,22,94,17,62,14,91,26,54,20,20,8,9,19,24,22,11,20,94,94,6,39,20,39,19,11,94,94,20,20,10,20,11,20,94,11,19,10,15,8,18,8,48,85,35,86,6,20,20,49,19,94,68,20,10,17,20,20,94,38,20,22,17,29,11,22,11,36,20,16,78,94,25,3,20,25,8,20,25,32,9,28,5,19,65,94,11,17,19,11,94,20,26,18,43,19,31,13,11,94,19,20,11,8,94,44,18
94,9,38,69,62,41,94,11,3,11,87,11,11,36,20,19,20,59,20,20,94,26,41,29,18,19,75,54,94,94,12,11,17,43,11,40,32,7,94,61,28,94,18,69,10,66,10,54,20,20,11,10,21,36,22,11,20,30,94,6,31,20,61,17,11,94,94,20,20,11,19,11,20,94,10,20,20,19,6,16,16,43,75,74,31,17,20,20,52,20,36,90,19,20,11,94,12,24,38,20,42,42,30,14,36,13,59,19,9,78,31,31,39,11,74,8,19,94,25,11,28,11,17,50,71,12,7,17,11,19,20,34,20,56,20,91,7,10,94,19,13,20,7,94,62,20
71,63,40,76,94,20,28,11,4,11,94,11,11,27,14,17,20,94,20,20,94,43,50,94,20,28,76,35,94,94,14,11,20,30,11,40,13,11,49,9,20,94,19,72,10,90,23,49,20,20,11,5,22,18,22,11,20,30,14,3,40,15,47,20,11,94,94,17,20,11,20,11,20,94,10,20,20,19,6,20,7,94,76,94,40,18,20,20,48,15,94,95,15,20,46,21,11,43,38,20,14,10,29,9,36,11,29,19,11,63,51,26,19,17,95,10,20,94,34,8,28,11,17,60,95,7,64,17,44,40,19,94,17,43,19,53,11,11,94,19,20,20,6,94,41,20
94,19,44,94,94,94,94,11,10,11,94,11,10,36,20,7,20,79,20,20,59,28,94,35,20,28,94,54,8,91,27,11,17,28,12,23,23,11,94,9,21,68,9,63,12,94,22,54,20,20,11,5,23,31,22,10,20,29,94,5,33,182,91,18,4,46,94,22,20,85,20,11,20,48,11,20,11,20,12,13,9,44,48,64,86,10,20,20,40,11,27,92,20,14,29,20,5,94,31,16,21,20,29,10,36,8,57,20,9,75,42,21,94,16,94,8,20,14,94,11,28,11,19,54,94,7,10,11,14,34,20,42,7,30,20,93,7,11,94,20,14,20,6,94,43,20
94,94,53,42,40,90,9,11,8,11,86,7,10,36,20,19,20,85,20,20,68,28,44,34,19,21,94,54,8,93,12,11,18,29,12,32,2,11,38,41,27,69,16,63,13,90,22,54,20,20,11,9,22,33,22,11,20,27,32,7,47,18,51,18,5,94,94,19,20,11,20,12,20,94,9,20,12,10,14,19,11,44,83,60,86,4,20,20,47,4,40,71,8,12,45,19,6,94,38,12,14,41,40,4,36,13,36,15,15,88,28,9,26,20,38,8,19,94,30,11,18,11,19,63,104,23,62,19,44,31,18,38,17,45,20,75,10,11,94,19,13,20,10,94,52,20
70,64,94,55,94,61,29,10,20,7,94,11,11,27,14,4,19,88,20,18,94,28,54,55,20,19,94,54,8,76,14,6,15,32,12,24,5,10,41,59,20,94,18,62,9,42,22,45,20,20,6,10,21,31,22,11,20,29,33,6,21,16,45,19,5,94,94,16,20,11,20,11,20,73,9,19,20,19,7,19,9,45,66,28,17,4,20,20,28,2,94,31,10,13,12,18,3,106,38,15,24,38,17,9,36,13,31,19,15,68,32,10,9,17,31,8,20,94,40,11,28,9,19,65,72,19,55,20,11,28,19,31,13,34,20,58,10,11,94,19,20,20,10,94,24,20
74,14,94,38,29,70,30,11,10,11,94,11,11,26,20,17,20,80,20,20,94,24,94,39,19,20,94,54,94,94,14,11,6,14,9,40,13,8,31,94,32,94,21,64,13,36,5,54,20,16,8,11,26,20,22,11,20,29,32,5,38,20,32,19,11,61,94,17,20,11,20,8,20,94,9,6,20,20,5,15,12,49,58,51,24,8,20,19,13,12,5,91,13,12,10,94,20,28,38,19,24,33,10,12,36,13,38,19,12,33,94,8,22,15,94,9,20,17,16,11,23,10,12,57,94,12,19,18,44,29,19,29,16,35,20,36,10,10,94,20,14,20,6,14,28,20
28,66,37,67,36,54,28,10,7,11,88,10,10,27,14,40,20,46,20,20,64,21,8,25,20,28,94,54,8,91,17,11,13,26,12,33,11,11,21,40,22,67,11,63,12,47,22,49,20,20,7,10,24,31,22,11,19,29,38,5,17,15,52,19,8,43,94,20,20,10,20,11,20,94,10,20,10,19,5,19,10,94,48,94,86,8,19,20,48,19,94,69,18,10,32,20,14,29,28,18,23,28,29,8,22,12,23,20,12,69,85,22,11,20,94,8,19,25,27,11,12,11,13,69,94,20,14,20,11,29,20,24,15,27,20,66,11,11,94,20,15,6,10,94,49,19
