Section676,Section798,Section715,Section835,Section714,Section719,Section718,Section3817,Section3934,Section3813,Section1235,Section3776,Section3778,Section791,Section3410,Section4586,Section394,Section3098,Section674,Section4186,Section397,Section4463,Section1230,Section700,Section3270,Section789,Section786,Section308,Section306,Section708,Section4634,Section3787,Section1401,Section781,Section3783,Section382,Section4473,Section3780,Section785,Section4233,Section540,Section783,Section975,Section852,Section698,Section732,Section737,Section738,Section4092,Section3836,Section3838,Section4129,Section1257,Section1132,Section4127,Section4126,Section3670,Section333,Section697,Section1250,Section730,Section695,Section970,Section3291,Section4141,Section1270,Section325,Section3847,Section3843,Section4139,Section4532,Section4135,Section4137,Section4016,Section3840,Section1421,Section322,Section4131,Section2350,Section4133,Section1281,Section754,Section999,Section758,Section4669,Section351,Section3695,Section4025,Section3175,Section4142,Section752,Section477,Section4145,Section349,Section1292,Section748,Section3748,Section3622,Section3985,Section3746,Section1842,Section583,Section740,Section584,Section1284,Section1285,Section778,Section379,Section775,Section776,Section779,Section537,Section1219,Section3915,Section4327,Section3757,Section4724,Section2782,Section1176,Section3750,Section4047,Section3753,Section4049,Section1212,Section652,Section2261,Section1172,Section2262,Section774,Section1294,Section4288,Section496,Section3353,Section2781,Section4166,Section768,Section3807,Section3806,Section3927,Section3644,Section4334,Section363,Section3367,Section367,Section760,Section640
75,39,47,74,33,92,30,99,42,76,61,97,94,73,74,99,99,76,99,97,60,39,52,29,99,71,63,56,10,68,45,93,14,32,99,59,29,79,49,37,22,73,16,67,74,95,21,92,56,71,76,88,26,30,61,99,99,30,34,31,44,99,73,98,52,43,50,99,93,97,99,89,101,54,99,98,51,95,28,99,30,41,56,58,36,18,99,98,55,78,27,71,99,56,28,13,66,29,58,72,49,32,55,6,57,14,21,99,49,70,31,23,17,85,35,80,97,27,29,74,47,87,99,68,76,18,58,99,25,43,99,25,99,37,97,51,58,99,26,98,78,99,34,15,45,97
69,67,99,64,47,97,32,93,45,76,64,99,94,64,75,33,99,92,99,99,48,39,29,32,97,69,63,56,9,98,45,87,26,26,99,61,37,99,62,53,31,24,33,67,72,33,23,80,99,99,71,84,39,38,61,90,94,31,35,51,41,52,55,97,48,43,50,89,99,99,87,98,101,54,99,99,54,99,67,99,27,47,71,88,40,63,99,98,58,65,66,69,99,59,30,20,66,25,58,54,57,56,56,16,57,14,66,99,21,92,62,36,13,84,45,77,99,27,42,74,83,99,97,61,76,30,54,78,22,30,99,25,71,60,97,59,55,99,12,94,62,58,26,15,65,99
69,68,98,81,33,77,18,99,15,76,61,99,99,64,74,33,99,59,98,99,60,18,57,35,99,73,37,56,10,96,47,99,18,25,97,61,27,83,42,29,32,66,26,73,52,89,21,80,96,68,76,99,24,23,61,98,94,30,36,42,42,99,53,86,50,48,50,99,93,79,97,99,101,35,97,87,51,89,28,99,32,16,72,57,29,28,100,98,37,57,27,72,99,60,32,13,54,34,58,70,54,43,70,12,57,12,63,99,35,88,66,31,4,85,37,98,97,15,34,70,79,99,70,66,71,12,33,97,28,26,99,27,75,39,97,50,56,99,12,94,66,44,25,15,59,99
69,63,76,55,30,59,33,98,50,76,61,99,89,64,74,40,99,32,98,99,60,30,52,18,99,73,21,67,8,68,40,99,17,38,93,79,30,79,15,65,31,63,9,69,57,89,27,80,89,99,72,98,24,20,61,99,94,26,35,28,44,95,32,96,54,26,50,99,93,90,99,97,101,98,99,99,54,95,44,91,18,24,74,57,36,18,99,98,43,95,53,67,99,51,27,21,59,34,78,74,49,43,74,10,57,14,41,98,47,54,44,25,7,85,32,72,99,15,20,78,81,85,75,73,71,19,65,99,31,24,99,31,88,40,99,47,99,99,12,98,69,44,31,15,67,98
75,39,53,25,36,59,30,93,42,99,98,89,98,64,76,82,97,90,98,88,60,37,48,41,99,67,63,56,9,68,42,92,18,25,97,73,27,79,53,29,17,63,22,66,62,97,21,80,99,99,72,99,15,40,61,95,99,32,34,27,28,98,40,98,54,32,50,99,99,94,62,63,101,41,83,92,54,99,55,99,33,40,38,43,36,16,100,99,12,94,59,71,63,74,19,21,38,30,58,93,52,34,35,8,57,14,33,99,44,41,44,14,17,85,32,98,99,22,20,74,29,99,60,61,71,17,61,99,30,27,98,27,69,44,97,71,37,99,12,94,99,44,25,15,36,97
74,39,21,84,28,62,33,92,32,68,88,98,94,64,74,37,97,86,98,99,60,34,49,38,99,78,79,56,19,68,46,93,13,37,99,82,27,69,43,29,23,63,20,72,58,95,26,80,99,99,86,99,3,18,61,97,94,29,34,21,39,64,47,99,54,45,62,81,93,99,75,89,101,98,93,99,51,99,17,99,28,41,93,57,36,21,100,98,62,95,44,42,99,52,30,3,63,96,58,74,56,57,74,17,61,12,60,99,35,57,44,13,33,99,38,75,99,19,19,78,47,99,55,68,99,32,12,89,25,35,92,36,89,43,99,56,41,99,12,98,72,44,31,15,28,97
76,39,54,69,33,33,15,93,47,76,12,99,89,68,72,37,99,84,98,97,60,21,7,37,92,68,63,56,10,58,48,93,20,36,82,61,25,72,35,65,11,71,18,68,59,79,21,80,99,99,72,95,22,27,61,99,99,31,43,37,30,91,41,92,69,46,50,99,49,96,99,99,101,41,90,92,51,95,28,83,36,47,64,57,36,12,99,98,31,95,46,60,63,64,19,13,43,29,80,99,55,51,80,8,57,14,30,99,49,61,66,19,5,85,37,82,97,19,26,74,82,99,70,64,71,36,17,99,25,29,99,27,92,43,97,46,53,99,12,98,60,44,24,15,44,99
74,39,55,70,43,79,32,99,51,99,97,90,99,74,74,99,99,29,98,97,60,33,19,42,99,73,63,56,10,94,59,93,19,36,99,61,32,99,62,60,20,71,18,67,79,67,21,80,99,99,75,61,18,32,61,99,94,30,34,37,30,99,29,98,52,24,50,89,95,99,99,99,101,91,99,99,51,99,52,99,34,41,24,79,35,59,99,98,60,94,51,58,63,80,23,22,70,99,58,99,27,14,55,9,57,14,60,84,79,42,62,39,2,99,25,73,99,19,40,74,86,85,72,69,93,13,37,80,25,47,92,57,99,41,97,72,60,99,12,96,88,44,28,15,64,99
69,67,97,48,47,94,24,93,51,76,86,98,99,64,74,36,99,42,98,97,60,39,22,25,99,67,79,56,9,68,45,93,26,25,99,77,22,99,44,64,20,52,25,72,45,97,26,91,95,99,74,99,21,32,61,98,94,31,36,38,30,87,18,86,52,43,50,99,93,99,87,95,101,54,90,99,54,93,16,99,33,41,90,57,37,24,100,98,39,95,71,60,99,46,25,18,64,92,58,54,60,48,55,8,57,14,34,84,78,93,60,15,6,85,32,74,99,18,22,70,47,66,94,69,99,13,53,99,25,26,94,26,99,47,98,52,68,99,12,94,99,44,27,20,26,99
73,68,24,46,33,35,25,93,32,76,61,99,99,64,74,51,99,85,98,99,60,35,20,23,99,72,63,56,10,46,42,93,21,42,99,75,11,57,44,64,33,71,9,68,53,36,17,80,99,60,85,99,23,39,61,99,94,31,35,31,58,99,32,99,44,48,50,89,96,99,99,99,101,28,91,99,51,99,28,99,41,41,39,89,25,31,100,98,45,21,59,60,67,66,34,13,50,99,58,70,52,58,55,9,59,14,40,99,41,70,27,20,7,99,53,72,97,19,34,78,81,84,99,68,87,14,17,99,26,32,95,23,99,50,74,71,55,99,12,99,71,44,36,15,69,99
69,55,47,84,30,92,32,93,51,76,61,99,94,64,75,32,97,41,98,99,70,38,22,25,96,71,63,56,10,76,47,93,39,18,97,60,17,79,48,29,33,71,20,68,56,33,14,91,95,88,82,91,28,24,61,99,94,30,36,25,41,87,42,86,54,52,50,92,99,99,87,99,101,44,99,99,51,99,48,99,27,41,68,57,24,44,99,99,29,39,27,60,63,66,49,22,20,34,58,59,49,35,55,9,57,13,28,99,46,94,59,29,14,99,65,78,99,26,11,74,65,99,52,62,71,11,68,99,26,36,95,41,96,38,97,50,55,100,12,98,58,57,34,15,97,97
75,58,39,76,42,93,9,92,28,76,43,98,99,74,74,57,99,91,98,99,60,25,60,37,99,68,63,56,10,43,49,83,21,36,88,76,11,98,43,37,30,63,19,67,68,19,23,80,99,99,77,98,21,40,61,99,94,30,32,34,20,86,40,95,54,43,50,99,93,97,87,90,101,54,90,99,51,95,28,99,29,51,71,45,36,20,100,98,54,57,69,88,36,62,9,13,38,99,58,97,63,50,73,12,57,14,44,98,42,98,18,20,30,92,80,74,99,19,48,74,47,98,98,48,97,14,51,89,23,15,98,35,93,49,97,58,53,99,12,98,99,44,44,15,58,99
75,67,87,59,33,75,27,99,32,82,61,99,92,64,74,99,99,13,99,99,68,14,31,19,25,68,80,56,9,80,46,93,18,27,96,61,20,99,34,54,17,74,27,72,63,15,22,80,95,97,75,72,22,34,61,98,99,30,42,27,41,87,76,98,74,43,5,96,93,92,99,93,99,54,99,99,23,95,51,94,34,42,72,64,36,20,99,98,49,94,27,46,69,66,23,13,64,28,80,74,55,25,55,12,57,14,47,84,59,62,44,24,11,73,19,77,97,19,43,79,47,84,70,62,44,14,31,79,26,34,97,23,70,36,97,75,48,100,12,94,99,44,28,15,51,99
74,39,99,74,42,98,26,86,32,50,92,99,94,64,74,99,99,88,98,99,60,34,43,41,92,74,60,56,9,99,41,99,9,43,81,82,8,80,43,65,31,64,16,58,52,62,27,80,99,96,78,84,18,33,61,98,98,31,35,33,42,99,95,86,51,29,50,89,93,99,99,95,101,54,99,99,51,95,11,71,27,37,77,90,36,60,100,97,44,95,11,50,63,67,25,3,67,29,58,68,52,46,38,12,57,13,34,84,42,82,39,29,38,87,70,73,99,18,41,74,80,84,91,70,71,14,63,89,25,40,97,25,56,40,97,59,58,96,10,98,86,44,19,15,60,87
74,51,32,76,30,61,25,94,9,29,61,98,98,64,74,99,97,81,98,97,67,32,62,39,99,70,79,67,9,68,42,93,22,23,97,61,24,81,46,29,29,63,13,73,39,58,21,83,99,34,74,57,21,32,61,99,99,30,36,31,30,69,32,99,54,43,50,99,99,99,87,99,101,54,98,99,57,99,21,98,37,41,77,57,36,31,99,98,46,90,27,74,96,73,25,22,60,30,58,99,25,32,55,7,57,8,22,99,40,62,38,26,27,99,44,76,99,19,2,77,44,95,97,68,71,6,2,78,25,35,95,3,99,43,99,99,62,99,12,94,82,44,25,15,62,99
77,68,81,58,34,27,9,91,32,97,89,99,92,64,73,99,97,29,98,99,68,18,22,26,99,73,80,55,10,68,43,99,23,24,38,37,18,38,23,43,32,63,16,70,71,12,23,81,95,10,71,73,40,26,61,98,99,30,22,26,29,64,20,89,54,43,50,99,93,95,87,89,101,54,99,99,51,99,33,99,35,35,83,57,36,58,100,98,38,57,70,68,54,73,34,19,60,31,53,99,52,19,62,9,61,13,27,53,18,66,20,32,28,78,79,72,99,19,3,79,83,82,30,65,71,11,7,91,25,36,87,12,81,39,97,50,61,99,12,94,76,44,37,15,59,98
76,26,53,49,41,24,30,93,49,76,85,99,94,64,74,41,99,76,98,99,60,42,18,10,98,72,63,56,9,67,44,99,17,44,99,50,19,79,49,64,17,73,19,67,57,61,23,56,95,99,75,99,25,11,61,87,99,31,35,38,43,86,19,99,54,43,21,57,64,99,99,89,101,54,75,83,54,95,28,99,28,41,50,53,36,61,100,98,53,77,59,74,63,97,28,13,33,28,58,70,51,42,72,13,57,12,63,99,43,25,35,9,7,99,56,73,97,19,52,74,85,69,97,10,67,17,57,99,21,42,99,48,93,44,97,45,51,100,12,98,99,44,34,15,26,99
75,67,96,76,58,99,30,93,42,61,61,98,98,64,74,57,99,79,98,91,60,30,22,45,99,73,69,56,12,68,46,61,17,31,99,36,13,97,43,65,24,63,22,73,75,23,24,91,62,99,75,99,30,37,61,99,99,30,34,32,23,68,43,96,47,68,50,95,93,96,87,99,101,54,95,92,51,99,34,94,37,46,97,78,36,54,100,98,42,95,27,68,63,62,11,20,60,46,58,54,56,29,55,12,57,12,46,84,57,75,44,21,8,99,37,73,99,18,14,78,47,94,82,15,99,21,32,99,25,8,95,36,66,33,99,61,66,99,25,98,98,44,28,14,47,99
69,39,99,87,30,56,28,93,15,76,61,98,99,75,74,99,97,62,99,99,64,29,47,25,93,68,63,56,9,99,53,99,26,13,97,87,17,73,42,46,13,73,24,67,60,88,21,74,99,64,77,99,26,22,61,89,94,31,34,27,43,91,96,99,50,68,50,90,93,99,87,92,101,54,94,99,56,95,34,99,30,48,90,65,70,10,100,98,49,57,37,97,63,76,20,21,76,27,58,55,64,47,72,10,57,14,55,99,29,48,60,14,15,85,62,73,99,19,19,74,80,84,54,61,71,17,8,99,24,27,93,25,60,7,97,99,57,97,12,76,80,44,38,15,32,99
69,39,47,50,33,71,25,99,32,99,95,98,99,64,74,99,97,52,98,97,60,20,11,32,96,66,63,56,9,99,47,99,14,44,99,61,37,67,42,29,19,72,14,67,59,38,21,80,95,88,75,47,27,32,61,99,94,30,35,24,36,99,51,56,54,49,50,99,99,99,87,99,101,54,99,99,56,85,50,79,55,25,84,56,36,38,100,98,63,57,27,74,97,76,22,20,68,34,58,74,51,32,48,9,61,14,38,99,42,91,49,21,24,85,37,74,97,19,40,74,19,87,65,69,71,8,16,99,25,43,95,34,37,16,97,62,71,99,12,99,69,44,24,15,26,79
69,6,36,71,33,29,10,93,22,76,61,93,93,64,74,49,97,84,99,99,60,29,22,22,99,99,63,56,9,68,99,66,18,25,83,82,31,79,42,29,20,63,15,69,59,61,23,80,95,99,75,75,27,20,61,99,99,31,34,31,7,99,42,92,54,13,50,98,82,99,99,99,101,27,99,92,53,99,55,99,31,41,37,91,36,30,100,98,38,66,60,60,63,77,10,21,38,31,80,69,44,36,55,11,57,12,60,84,73,81,27,32,12,46,99,73,97,19,25,74,74,99,98,17,71,15,27,85,25,3,99,43,99,44,97,39,67,99,9,94,99,44,68,15,94,99
69,10,34,62,32,61,31,93,50,76,77,99,88,64,74,70,97,88,99,85,68,31,33,58,99,74,79,56,9,63,44,99,23,30,87,76,17,75,53,43,33,38,13,69,66,53,21,80,95,99,75,95,3,22,61,99,76,32,34,30,17,92,40,98,52,43,50,99,99,99,30,92,101,54,99,99,54,99,67,89,28,49,50,88,36,58,100,98,43,57,65,99,99,76,8,20,36,4,80,54,53,35,74,9,60,14,57,84,75,88,37,33,25,85,43,99,99,19,42,79,15,99,67,67,71,14,26,99,25,9,99,38,84,39,97,62,69,99,12,94,99,44,67,15,63,99
69,69,15,78,29,52,28,91,27,99,61,99,99,64,74,71,97,19,98,99,60,39,11,57,99,71,63,56,10,98,46,93,16,32,97,83,4,89,44,29,29,71,25,68,54,86,25,80,78,99,71,90,4,18,61,98,94,20,19,16,57,81,37,86,65,48,50,99,93,94,55,89,101,99,99,86,51,95,47,99,29,41,76,66,36,23,98,98,63,57,25,60,63,70,99,23,9,34,12,74,16,47,55,11,57,14,57,99,42,68,74,31,6,85,22,77,99,18,35,74,73,60,85,63,71,17,24,91,25,25,99,33,71,67,97,57,58,99,12,98,69,44,23,11,93,99
73,39,47,42,53,61,25,94,46,92,88,98,90,64,74,73,99,84,98,97,70,33,22,35,83,72,64,56,9,42,44,93,14,34,97,61,17,75,51,43,37,72,18,57,55,61,25,91,95,99,78,34,21,35,61,99,94,31,34,22,30,94,45,86,51,43,50,85,93,99,99,71,101,54,91,92,54,99,22,67,17,32,97,90,39,27,100,98,38,95,15,64,99,79,21,4,54,97,58,71,31,5,55,3,61,14,8,95,38,70,73,25,23,99,37,69,99,19,28,68,47,99,58,62,99,5,37,66,26,27,95,24,76,34,99,97,59,100,12,99,99,44,24,15,78,99
69,14,53,78,30,96,6,93,32,76,61,99,83,64,75,24,97,87,98,99,60,29,20,46,91,72,63,56,9,68,42,93,39,25,99,81,23,99,42,29,21,63,3,67,97,61,16,45,99,99,75,88,27,25,61,99,94,30,34,12,27,99,41,99,54,46,50,89,99,99,87,89,101,99,93,99,53,83,21,53,31,41,42,57,37,57,100,98,36,91,74,60,63,64,20,21,38,34,58,82,56,8,55,9,57,14,8,99,42,71,44,11,6,41,19,43,99,18,53,74,81,99,70,62,71,15,48,88,25,29,99,26,63,34,97,52,63,100,12,94,92,44,29,15,39,97
75,39,98,81,33,73,30,93,50,76,61,99,99,74,75,62,99,85,98,93,60,29,67,37,99,68,63,56,10,98,75,93,28,47,99,84,17,81,42,29,33,71,32,67,50,93,21,80,99,94,77,99,39,34,61,99,99,31,54,47,8,99,46,64,74,43,50,99,93,99,99,83,101,54,79,88,51,99,59,99,43,41,79,33,36,23,100,99,37,57,61,60,63,49,20,22,71,30,58,74,60,41,55,12,49,7,56,99,78,63,69,10,19,99,37,97,97,19,40,74,47,92,54,68,71,19,25,99,25,40,95,23,65,49,97,51,51,99,12,98,99,44,36,15,49,99
77,21,28,72,59,92,25,99,37,76,61,99,99,48,74,23,99,76,99,99,60,29,60,14,99,57,59,56,9,99,54,93,26,25,99,76,17,79,30,65,21,82,18,56,74,96,24,80,95,99,74,61,16,34,61,98,99,30,40,47,51,85,53,91,76,19,50,83,93,94,99,89,101,54,80,99,55,99,67,99,37,54,77,30,36,13,100,98,43,95,43,73,99,57,97,21,64,29,58,74,51,48,71,10,57,12,68,84,42,94,30,16,3,95,19,73,99,26,41,78,47,99,71,78,74,11,56,83,25,23,97,29,85,25,99,62,56,99,12,94,52,55,30,15,27,94
38,39,61,74,31,76,30,93,32,99,61,99,99,81,76,46,97,85,99,99,60,37,22,46,99,74,63,56,8,41,59,99,18,25,99,61,34,98,50,29,21,63,21,66,54,87,21,80,95,99,82,84,31,22,61,98,89,31,34,26,45,83,38,96,54,64,50,99,93,99,87,89,101,54,99,92,47,96,36,99,42,46,49,74,36,18,100,98,36,95,21,81,63,98,22,40,38,18,58,99,60,52,69,13,57,13,31,84,42,95,81,20,3,77,57,77,99,19,39,74,70,43,69,57,71,14,33,89,25,28,99,17,69,51,99,50,60,99,12,94,71,44,30,15,44,97
69,69,65,87,32,92,28,94,39,53,93,98,99,64,74,57,97,85,98,88,60,29,34,45,99,73,63,56,10,99,40,85,15,25,99,61,17,79,42,29,30,68,22,67,51,49,23,80,95,88,75,88,23,31,61,99,94,32,34,24,15,97,95,86,51,47,50,92,93,99,99,89,101,27,99,87,51,95,23,99,34,16,57,66,36,50,100,98,36,15,57,47,99,66,24,21,18,34,58,61,51,37,51,10,57,12,31,92,36,90,99,23,18,85,23,76,97,19,41,74,79,84,64,58,71,13,68,99,26,27,99,32,28,49,97,72,59,99,12,94,70,44,25,15,45,97
74,57,99,55,38,94,25,93,37,99,61,98,99,64,74,84,97,30,98,97,60,35,60,18,99,57,79,56,19,99,46,93,20,25,99,61,10,79,40,29,32,72,21,72,50,66,31,80,99,99,75,96,28,43,61,98,94,24,34,37,42,52,58,87,49,47,98,97,93,99,87,93,101,30,99,55,51,99,44,54,39,43,89,61,36,56,100,98,30,32,11,62,33,99,34,21,32,99,58,78,51,31,55,11,57,12,28,84,42,87,59,24,29,99,37,59,99,19,41,80,41,99,97,68,25,13,65,99,25,30,95,32,65,46,99,73,76,99,12,94,99,44,30,15,62,96
69,22,44,41,33,69,29,93,48,76,61,99,91,64,74,92,97,98,98,99,60,15,22,60,99,73,63,56,10,42,39,93,25,14,99,87,17,99,31,29,32,66,16,68,65,99,14,80,99,99,72,98,22,34,61,98,94,31,34,29,57,71,40,99,48,43,50,99,93,91,99,78,101,54,99,99,51,92,44,99,18,41,71,90,36,63,99,98,18,57,66,60,99,64,34,13,29,34,58,54,33,41,55,10,57,14,52,84,58,59,27,31,33,64,99,79,98,19,28,74,47,96,98,68,71,11,39,45,25,33,99,33,69,23,88,70,53,99,12,94,80,44,75,15,63,99
69,32,99,25,52,48,25,99,50,76,61,99,93,64,74,99,98,65,98,99,40,24,13,60,99,74,63,56,10,81,47,99,16,28,99,61,17,79,31,53,10,66,21,67,52,33,21,91,95,88,75,99,24,10,61,99,94,31,36,34,29,87,28,86,54,47,50,62,93,97,98,99,101,27,83,90,51,85,68,89,32,46,88,58,36,48,99,98,42,57,60,82,99,66,16,23,99,34,58,99,52,51,47,13,57,14,43,54,76,93,44,8,5,84,32,74,98,27,44,78,80,78,86,55,71,17,62,97,26,30,99,33,84,52,99,20,62,99,12,94,76,44,26,15,20,95
93,39,63,73,33,94,30,97,46,76,61,87,89,74,74,59,99,91,98,99,60,41,61,58,89,73,80,56,9,70,49,93,14,38,83,79,35,79,39,64,12,72,39,71,46,97,21,80,99,99,73,99,24,19,61,99,94,24,36,54,16,99,68,87,48,65,50,99,83,97,83,99,101,54,83,67,53,95,24,99,32,41,28,57,47,12,100,99,50,57,27,74,99,57,20,13,46,88,26,55,51,48,73,15,57,12,65,99,52,28,68,9,4,90,57,98,97,19,33,68,82,99,56,83,99,22,58,89,25,42,87,26,74,26,97,26,63,99,6,95,76,44,33,15,24,99
74,66,44,82,33,72,17,92,32,76,61,79,98,64,75,38,97,84,98,97,60,28,60,46,96,71,63,59,10,97,44,99,15,25,99,84,17,79,39,29,21,74,19,67,62,97,26,80,99,99,77,99,19,18,61,99,99,30,35,38,42,76,64,96,51,15,50,73,90,99,99,89,101,96,75,99,51,99,67,98,30,15,11,57,36,18,99,99,36,94,27,69,63,75,42,22,65,27,58,54,51,34,69,16,57,11,64,84,59,69,99,7,27,94,35,88,99,19,42,79,62,84,97,45,71,34,61,89,26,22,99,36,90,34,97,18,57,99,12,94,81,44,83,15,12,97
53,39,69,79,31,38,32,93,37,64,61,98,95,64,74,77,74,89,99,99,36,38,62,46,95,73,80,56,10,68,44,46,18,17,99,84,17,50,44,9,28,63,24,82,69,57,14,80,95,99,72,99,31,19,61,98,77,31,45,29,40,99,69,99,54,64,50,99,93,99,98,92,101,54,99,99,51,95,26,98,32,47,31,46,36,12,100,99,23,95,52,33,99,62,19,13,38,11,58,99,55,56,34,12,60,12,65,84,60,92,56,23,40,99,78,72,97,19,23,74,82,97,96,35,50,18,41,96,26,45,99,32,60,59,75,45,62,99,12,98,73,44,77,15,57,99
69,39,52,72,33,60,15,93,22,70,61,99,94,75,74,57,99,43,98,99,70,36,60,27,99,66,63,56,22,96,50,93,39,34,99,71,34,98,62,11,25,70,14,67,56,86,27,80,99,99,72,62,22,18,61,99,94,30,34,55,42,99,57,98,53,45,99,99,94,99,99,91,101,49,88,88,51,99,62,75,30,46,34,40,36,53,99,98,52,93,14,54,99,72,22,20,77,34,58,70,68,12,77,11,57,14,57,84,61,68,56,21,26,99,60,98,99,19,38,74,76,99,70,58,71,11,25,90,25,41,99,28,80,20,97,36,61,99,12,95,99,44,58,15,67,93
77,67,99,63,49,92,31,93,30,99,93,98,99,74,74,99,97,36,69,99,69,37,44,25,99,73,63,56,10,99,47,99,17,27,99,74,33,79,43,43,20,82,29,67,61,97,22,61,99,88,75,99,21,42,61,99,99,31,35,23,56,99,58,98,54,43,50,99,93,99,99,99,101,94,99,92,51,99,58,99,33,41,92,59,71,39,100,98,43,78,61,60,63,99,34,13,68,31,58,99,51,46,55,9,57,14,43,84,52,99,93,19,24,86,67,79,97,19,45,74,47,99,41,68,71,14,59,99,25,36,99,31,96,45,99,75,52,99,12,94,99,44,30,15,54,94
16,39,94,73,33,89,25,99,32,64,61,99,94,64,74,57,99,84,98,99,60,37,22,39,99,74,63,56,20,98,47,99,25,42,99,61,33,99,53,65,38,73,14,66,56,83,21,80,95,88,72,64,26,51,61,98,99,30,34,21,42,99,98,99,44,64,99,99,97,99,76,95,101,54,98,95,51,95,28,79,55,50,60,89,36,21,100,99,40,95,70,89,63,75,20,13,47,31,58,65,51,33,58,10,57,10,60,84,42,93,37,33,8,92,37,74,97,19,35,74,39,84,73,58,71,10,83,79,25,17,95,37,99,43,97,52,58,99,26,98,99,44,30,15,62,73
74,67,98,87,27,91,32,93,39,76,77,98,99,64,73,99,97,62,99,93,60,33,36,25,99,68,63,65,9,89,46,99,26,35,81,61,36,79,44,29,18,71,22,66,76,95,22,92,95,88,75,99,21,41,61,81,99,30,39,27,27,99,56,98,74,43,50,99,97,99,87,89,101,54,96,75,55,99,18,99,32,41,79,57,45,24,100,98,65,57,61,60,99,54,16,9,75,67,58,99,52,46,48,11,57,12,55,78,26,91,57,25,15,85,37,77,99,26,19,74,60,99,70,62,99,19,62,87,25,30,95,27,89,46,97,34,54,99,12,98,80,55,26,15,30,99
69,67,53,62,33,96,10,93,43,76,61,99,99,64,74,57,97,91,98,99,60,31,61,34,99,68,63,56,10,68,46,99,19,5,99,84,45,79,42,29,23,63,25,67,60,96,23,44,99,99,99,84,29,39,61,82,94,32,36,27,46,99,36,87,54,46,50,99,93,99,99,95,101,89,99,92,51,99,72,90,39,39,64,39,36,9,100,98,32,95,60,97,99,99,33,20,38,34,58,99,52,55,53,15,57,12,69,99,35,88,60,19,22,82,49,77,97,19,35,74,47,89,70,63,71,14,64,89,26,32,99,25,52,30,97,60,49,99,12,77,52,44,35,15,40,97
75,39,78,82,33,94,25,93,32,99,61,99,99,64,73,41,97,84,99,99,60,39,8,42,99,74,63,53,10,68,40,93,42,37,99,75,20,79,47,29,33,63,21,69,46,96,26,83,99,88,71,84,22,36,61,99,53,30,36,25,44,99,40,87,54,43,50,99,93,98,99,88,101,54,98,98,51,99,14,95,55,41,92,57,27,15,100,98,82,63,27,64,92,67,26,3,38,22,58,99,52,61,55,11,57,13,56,84,78,96,49,26,3,85,37,73,97,19,45,74,47,65,97,69,81,17,69,89,26,27,95,25,99,13,97,61,54,99,12,98,90,44,60,15,64,97
74,63,73,62,33,55,30,93,51,76,61,99,99,64,74,23,97,79,98,92,37,39,22,48,99,72,80,56,10,57,39,99,23,27,95,83,12,81,51,44,12,33,39,65,36,80,21,83,95,99,77,99,22,12,61,98,94,31,35,27,30,98,20,99,54,43,50,88,93,99,97,99,101,54,89,77,51,99,13,90,37,38,53,62,36,8,97,98,51,57,66,97,99,57,25,13,59,99,58,85,56,47,42,13,57,12,81,84,58,86,44,25,2,99,20,77,97,26,31,50,47,44,70,61,99,23,29,89,25,35,99,28,69,38,97,35,61,98,12,94,70,49,63,15,27,99
75,67,69,73,42,93,25,93,51,76,80,99,92,64,75,62,97,29,98,96,60,33,5,29,98,68,72,67,10,68,48,99,16,25,97,79,13,79,42,29,30,63,17,74,68,98,23,91,95,88,73,99,25,28,61,99,99,31,34,33,42,99,10,99,54,64,50,99,99,99,99,93,101,54,87,99,53,98,67,99,36,52,62,57,36,6,100,99,36,95,60,97,63,62,19,22,25,32,51,70,52,42,73,10,57,14,55,99,49,52,20,22,3,85,33,73,99,19,35,78,48,53,80,63,71,13,72,99,25,27,95,41,52,9,97,58,88,99,12,94,52,44,40,15,48,97
69,39,76,53,32,75,31,94,48,76,77,99,98,64,74,33,97,28,98,99,60,24,16,29,99,75,37,56,9,42,47,99,18,38,99,85,31,95,42,29,19,63,21,74,50,47,21,64,95,99,72,99,27,29,61,99,99,31,34,39,34,81,43,98,54,46,50,99,99,82,87,76,101,54,85,92,51,93,49,99,32,41,58,62,86,8,100,98,48,94,60,76,63,58,22,22,62,30,58,94,58,45,35,10,57,14,42,68,54,34,24,16,3,79,37,99,99,19,26,67,57,99,70,70,71,31,42,89,25,27,99,20,74,4,97,49,68,99,12,96,99,44,39,15,51,88
70,39,47,49,33,38,25,93,13,93,61,91,98,64,74,25,97,83,98,99,60,34,9,42,99,71,63,56,10,56,41,99,25,40,98,84,30,79,52,29,43,73,13,67,68,61,25,80,99,88,72,99,21,34,61,99,94,31,34,29,48,84,29,98,53,43,50,96,92,99,99,83,101,54,91,62,51,99,65,99,40,41,54,18,36,8,100,98,36,96,44,74,63,63,23,13,68,99,58,70,41,39,74,12,57,12,45,84,79,88,36,29,2,99,31,73,97,18,53,79,47,97,97,63,99,21,11,93,25,46,95,26,60,4,99,48,59,100,12,98,68,44,36,21,98,99
